pitch_type,release_speed,batter,stand,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,release_spin_rate,at_bat_number,pitch_number,pitch_name,bat_score,fld_score,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game
FF,92.8,663837,R,3,1,,,,1,2251,12,5,4-Seam Fastball,0,0,0,5
FF,94,663837,R,2,1,,,,1,2316,12,4,4-Seam Fastball,0,0,0,5
FS,82.2,663837,R,1,1,,,,1,1687,12,3,Split-Finger,0,0,0,5
FS,83.8,663837,R,0,1,,,,1,1770,12,2,Split-Finger,0,0,0,5
SL,81.3,663837,R,0,0,,,,1,2183,12,1,Slider,0,0,0,5
FS,83,690993,L,0,2,,,,0,1521,11,3,Split-Finger,0,0,0,5
FS,82.6,690993,L,0,1,,,,0,1688,11,2,Split-Finger,0,0,0,5
FF,91.4,690993,L,0,0,,,,0,2101,11,1,4-Seam Fastball,0,0,0,5
FF,91.7,679529,R,3,0,,,,2,2286,6,4,4-Seam Fastball,0,0,0,5
FS,82.6,679529,R,2,0,,,,2,1595,6,3,Split-Finger,0,0,0,5
FS,82.3,679529,R,1,0,,,,2,1813,6,2,Split-Finger,0,0,0,5
FF,92.9,679529,R,0,0,,,,2,2331,6,1,4-Seam Fastball,0,0,0,5
FS,82.6,682985,L,2,2,,,,1,1638,5,6,Split-Finger,0,0,0,5
FF,93.8,682985,L,1,2,,,,1,2222,5,5,4-Seam Fastball,0,0,0,5
FF,94.7,682985,L,1,2,,,,1,2310,5,4,4-Seam Fastball,0,0,0,5
FF,94,682985,L,1,1,,,,1,2187,5,3,4-Seam Fastball,0,0,0,5
FF,93.1,682985,L,0,1,,,,1,2237,5,2,4-Seam Fastball,0,0,0,5
FF,93.2,682985,L,0,0,,,,1,2265,5,1,4-Seam Fastball,0,0,0,5
FS,83.5,650402,R,0,2,,,,0,1630,4,3,Split-Finger,0,0,0,5
FF,92.9,650402,R,0,1,,,,0,2098,4,2,4-Seam Fastball,0,0,0,5
FF,91.8,650402,R,0,0,,,,0,2118,4,1,4-Seam Fastball,0,0,0,5
SL,83.1,672724,R,0,2,,,,2,2232,58,3,Slider,1,4,2,9
FF,93.8,672724,R,0,1,,,,2,2231,58,2,4-Seam Fastball,1,4,2,9
FF,91.8,672724,R,0,0,,,,2,2205,58,1,4-Seam Fastball,1,4,2,9
SL,80.3,683011,R,0,0,,,,1,2103,57,1,Slider,1,4,2,9
FF,91.8,669224,L,1,0,,,,0,2154,56,2,4-Seam Fastball,1,4,2,9
FF,92.2,669224,L,0,0,,,,0,1964,56,1,4-Seam Fastball,1,4,2,9
FS,85.1,502671,R,0,2,,,665862,2,1668,51,3,Split-Finger,1,4,2,9
FF,93.6,502671,R,0,1,,,665862,2,2187,51,2,4-Seam Fastball,1,4,2,9
FF,93.8,502671,R,0,0,,,665862,2,2364,51,1,4-Seam Fastball,1,4,2,9
FF,93.7,691176,L,0,2,,,665862,1,2245,50,3,4-Seam Fastball,1,4,2,9
FF,94.5,691176,L,0,1,,,665862,1,2263,50,2,4-Seam Fastball,1,4,2,9
FF,93.3,691176,L,0,0,,,665862,1,2098,50,1,4-Seam Fastball,1,4,2,9
FF,94.5,519317,R,2,2,,,665862,0,2307,49,5,4-Seam Fastball,1,4,2,9
SL,82.8,519317,R,1,2,,,665862,0,2304,49,4,Slider,1,4,2,9
FF,93.1,519317,R,1,1,,,665862,0,2230,49,3,4-Seam Fastball,1,4,2,9
FF,94,519317,R,0,1,,,665862,0,2195,49,2,4-Seam Fastball,1,4,2,9
FF,93.4,519317,R,0,0,,,665862,0,2172,49,1,4-Seam Fastball,1,4,2,9
FF,91.3,665862,L,3,1,,,,0,2134,48,5,4-Seam Fastball,1,4,2,9
FS,81.2,665862,L,2,1,,,,0,1644,48,4,Split-Finger,1,4,2,9
FF,94,665862,L,1,1,,,,0,2171,48,3,4-Seam Fastball,1,4,2,9
FS,80.7,665862,L,1,0,,,,0,1595,48,2,Split-Finger,1,4,2,9
FS,79.9,665862,L,0,0,,,,0,1484,48,1,Split-Finger,1,4,2,9
FS,84.6,592450,R,2,2,672724,,,2,1512,39,9,Split-Finger,1,0,2,9
FF,96.9,592450,R,2,2,672724,,,2,2355,39,8,4-Seam Fastball,1,0,2,9
FF,96.1,592450,R,2,2,672724,,,2,2181,39,7,4-Seam Fastball,1,0,2,9
FF,96.2,592450,R,2,2,672724,,,2,2120,39,6,4-Seam Fastball,1,0,2,9
FF,96.2,592450,R,2,2,672724,,,2,2301,39,5,4-Seam Fastball,1,0,2,9
FF,95.6,592450,R,1,2,672724,,,2,2141,39,4,4-Seam Fastball,1,0,2,9
FS,84.2,592450,R,0,2,,,672724,2,1692,39,3,Split-Finger,1,0,2,9
FF,95.3,592450,R,0,1,,,672724,2,2374,39,2,4-Seam Fastball,1,0,2,9
FF,95.4,592450,R,0,0,,,672724,2,2093,39,1,4-Seam Fastball,1,0,2,9
FF,92.5,663757,L,0,0,,,672724,1,1986,38,1,4-Seam Fastball,1,0,2,9
FF,93.3,672724,R,0,1,,,,1,2134,37,2,4-Seam Fastball,1,0,1,9
FF,92.6,672724,R,0,0,,,,1,2038,37,1,4-Seam Fastball,1,0,1,9
FF,93.7,683011,R,2,1,,,,0,2167,36,4,4-Seam Fastball,1,0,1,9
FS,81.6,683011,R,1,1,,,,0,1575,36,3,Split-Finger,1,0,1,9
FF,93,683011,R,0,1,,,,0,2161,36,2,4-Seam Fastball,1,0,1,9
FF,92.4,683011,R,0,0,,,,0,2184,36,1,4-Seam Fastball,1,0,1,9
FF,95.9,669224,L,0,2,,,,2,2212,29,3,4-Seam Fastball,1,0,1,9
FF,95.5,669224,L,0,1,,,,2,2148,29,2,4-Seam Fastball,1,0,1,9
FF,94.2,669224,L,0,0,,,,2,2178,29,1,4-Seam Fastball,1,0,1,9
FF,95.5,502671,R,1,2,,,,1,2135,28,4,4-Seam Fastball,1,0,1,9
FF,93.5,502671,R,1,1,,,,1,2200,28,3,4-Seam Fastball,1,0,1,9
FF,93.8,502671,R,0,1,,,,1,2191,28,2,4-Seam Fastball,1,0,1,9
FF,93.8,502671,R,0,0,,,,1,2152,28,1,4-Seam Fastball,1,0,1,9
FF,91.8,691176,L,0,0,,,,0,2046,27,1,4-Seam Fastball,1,0,1,9
FS,82.4,519317,R,0,0,,,,0,1632,26,1,Split-Finger,0,0,1,9
FS,85.6,665862,L,2,2,,663757,592450,2,1486,21,5,Split-Finger,0,0,1,9
FF,94.7,665862,L,2,1,,663757,592450,2,2259,21,4,4-Seam Fastball,0,0,1,9
FF,93.6,665862,L,2,0,,663757,592450,2,2213,21,3,4-Seam Fastball,0,0,1,9
FS,83.8,665862,L,1,0,,663757,592450,2,1472,21,2,Split-Finger,0,0,1,9
FS,83.2,665862,L,0,0,,663757,592450,2,1315,21,1,Split-Finger,0,0,1,9
FF,91.9,663757,L,3,1,,,,2,2122,19,5,4-Seam Fastball,0,0,1,9
